Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM
03/08/16,105.790001,63.830002,131.869995,82.029999,30.719999,100.610001,96.089996,158.339996,137.059998,160.669998,34.25,123.900002,64.660004,43.639999,117.519997,178.380005,57.650002,56.970001,54.75,35.290001,85.970001,117.980003,142.880005,106.290001,78.709999,53.900002,79.599998,72.940002,87.489998
04/08/16,105.870003,63.939999,131.210007,81.769997,30.799999,100.389999,95.160004,158.050003,136.050003,161.550003,34.580002,123.860001,64.559998,43.509998,118.300003,177.809998,57.84,57.389999,54.790001,35.150002,86.050003,117.879997,142.710007,106.360001,79.480003,53.93,79.849998,73.300003,87.480003
05/08/16,107.480003,65.519997,131.729996,82.559998,31.040001,100.510002,95.830002,162.089996,136.910004,163.5,34.98,124.239998,66.300003,43.48,119.209999,178.570007,63.860001,57.959999,55.849998,35.439999,85.779999,118.580002,142.990005,107.739998,80.139999,53.639999,80.529999,73.760002,87.559998
08/08/16,108.370003,65.830002,132.190002,83.440002,31.01,101.199997,95.75,162.830002,136.210007,162.039993,35.040001,123.650002,66.099998,43.439999,118.290001,178.580002,62.860001,58.060001,55.98,34.93,85.760002,118.150002,142.130005,107.790001,79.949997,53.59,80.629997,73.339996,88.589996
09/08/16,108.809998,65.389999,132.619995,82.830002,30.940001,101.32,96.669998,163.440002,136.110001,161.770004,34.919998,123.43,65.870003,43.470001,118.309998,178.389999,62.490002,58.200001,55.77,35.080002,85.989998,118.18,141.820007,108.339996,80.059998,53.66,80.889999,73.540001,88.699997
10/08/16,108,64.739998,132.279999,82.650002,30.85,100.139999,97.860001,162.190002,135.600006,162.080002,34.529999,123.360001,65.279999,43.610001,118.800003,178.820007,62.639999,58.02,55.130001,35.130001,86.309998,118.230003,142.190002,108.120003,79.68,53.810001,82.5,73.949997,86.410004
11/08/16,107.93,65.480003,133,83.239998,30.950001,101.400002,97.769997,163.860001,137.039993,163.529999,34.68,123.769997,65.459999,43.75,119.379997,181,63.630001,58.299999,56.73,35.150002,86.730003,118.599998,142.630005,109.18,80.120003,53.860001,82.910004,73.800003,86.720001
12/08/16,108.18,65.379997,133.100006,83,30.870001,102.160004,96.839996,163.25,136.570007,161.949997,34.57,123.220001,65.32,44.029999,119.519997,180.270004,63.349998,57.939999,56.450001,34.98,87.040001,118.510002,142.880005,108.870003,80.019997,53.650002,83.32,73.889999,87.849998
15/08/16,109.480003,65.629997,134.660004,84.150002,31.190001,102.769997,97.099998,165.550003,137.059998,161.880005,34.91,122.309998,65.720001,44.240002,118.519997,180.559998,63.32,58.119999,56.77,35.110001,87.019997,118.349998,141.619995,109.690002,80.910004,53.610001,83.610001,73.32,87.809998
16/08/16,109.379997,65.300003,135,84.290001,31.120001,102.620003,96.879997,165.649994,136.229996,160.699997,35.209999,120.330002,65.709999,43.830002,117.940002,179.25,63.040001,57.439999,56.880001,34.790001,86.580002,116.980003,141.080002,109.160004,80.809998,52.759998,82.800003,72.889999,87.919998
17/08/16,109.220001,65.68,134.720001,84.410004,30.719999,102.220001,96.870003,165.669998,136.149994,160.440002,35.02,121.309998,65.889999,44.060001,117.099998,179.869995,63.290001,57.560001,56.860001,35.139999,86.959999,117.419998,141.710007,108.940002,80.839996,53.169998,82.519997,72.93,88.110001
18/08/16,109.080002,65.629997,135,83.379997,30.48,103.550003,96.650002,166.059998,134.800003,161.360001,34.970001,120.720001,65.949997,44.099998,117.129997,179.179993,63.630001,57.599998,57.209999,35.189999,87.440002,117.82,142.169998,109.330002,80.269997,52.869999,82.650002,74.300003,88.910004
19/08/16,109.360001,65.529999,134.440002,83.839996,30.52,102.32,96.389999,166.229996,135.460007,160.039993,35.240002,119.919998,65.860001,43.919998,115.010002,179.610001,63.360001,57.619999,58.900002,34.98,87.309998,117.470001,142.039993,109.139999,80.470001,52.450001,82.589996,72.809998,87.800003
22/08/16,108.510002,65.360001,134.990005,83.589996,30.629999,101.940002,95.870003,166.259995,135.339996,160,35.360001,119.129997,65.800003,43.740002,115.419998,179.070007,63.549999,57.669998,58.66,34.84,86.849998,116.949997,142.089996,108.5,81.059998,52.549999,82.739998,72.699997,87.989998
23/08/16,108.849998,65.68,134.139999,84.010002,30.98,101.68,95.970001,166.080002,136.220001,160.259995,35.400002,119.440002,65.769997,43.849998,115.190002,179.770004,63.580002,57.889999,59.619999,35.09,87.400002,116.629997,142.009995,108,80.800003,52.630001,82.379997,71.970001,87.720001
24/08/16,108.029999,65.160004,133.289993,83.150002,31.059999,102.199997,95.82,165.300003,135.059998,159.050003,35.150002,118.709999,65.949997,43.849998,114.870003,179.410004,62.73,57.950001,60.220001,34.82,87.309998,117.110001,139.869995,107.959999,80.290001,52.529999,81.470001,72.230003,88.019997
25/08/16,107.57,65,132.979996,82.839996,31.290001,101.889999,95.550003,165.899994,135.429993,158.630005,35.09,118.57,66.07,43.669998,115.43,179.580002,62.32,58.169998,59.240002,34.77,87.900002,117.75,137.300003,107.720001,80.32,52.75,80.18,71.220001,87.459999
26/08/16,106.940002,64.790001,132.229996,82.660004,31.35,101.32,95.209999,165.970001,134.360001,158.320007,35.259998,119.040001,66.220001,43.32,114.440002,179.410004,62.849998,58.029999,59,34.82,87.580002,117.139999,136.619995,107.309998,80.57,52.07,79.389999,71.139999,87.269997
29/08/16,106.82,65.519997,132.899994,83.099998,31.58,102.050003,94.870003,166.869995,135.240005,159.720001,35.549999,119.919998,66.949997,43.540001,115.410004,180.5,63.009998,58.099998,58.630001,35.110001,88.300003,118.480003,137.270004,107.970001,80.870003,52.5,80.349998,71.400002,87.839996
30/08/16,106,65.449997,130.809998,82.480003,31.540001,101.699997,94.860001,169.369995,134.100006,159.399994,35.700001,119.470001,67.5,43.240002,115.360001,180.149994,62.709999,57.889999,58,34.880001,87.540001,118.470001,136.869995,107.349998,81.169998,52.27,80.519997,71.309998,87.519997
31/08/16,106.099998,65.580002,129.449997,81.949997,31.440001,100.580002,94.459999,169.460007,134.119995,158.880005,35.889999,119.339996,67.5,43.43,115.660004,179.240005,62.790001,57.459999,57.639999,34.799999,87.309998,118.709999,136.050003,106.43,80.900002,52.330002,80.709999,71.440002,87.139999
01/09/16,106.730003,64.860001,129.899994,81.449997,31.58,100.209999,94.260002,168.509995,134.229996,159.539993,36.02,119.080002,67.209999,43.349998,115.400002,179.979996,62.900002,57.59,58.540001,34.68,88.309998,118.349998,135.740005,106.720001,81.300003,52.560001,81.540001,72.839996,86.839996
02/09/16,107.730003,65.190002,131.160004,81.690002,31.83,100.93,94.419998,169.179993,135.149994,159.550003,36.080002,119.32,67.489998,43.66,115.830002,180.809998,62.98,57.669998,58.02,34.77,88.199997,118.839996,136.610001,106.93,82,52.880001,82.220001,72.5,87.419998
06/09/16,107.699997,65.760002,132.990005,82.080002,31.870001,102.43,93.800003,169.330002,134.100006,160.350006,36.57,119.75,67.440002,43.790001,117.25,180.460007,63.240002,57.610001,57.41,34.77,88.639999,119.290001,135.970001,106.010002,82.529999,53.509998,81.639999,73,88.57
07/09/16,108.360001,66.190002,132.639999,83.720001,31.790001,102.879997,93.709999,169.669998,132.789993,161.639999,36.459999,119.610001,67.160004,43.639999,116.919998,179.75,62.869999,57.66,57.720001,34.84,87.949997,118.68,134.990005,105.849998,83.239998,53.709999,82.879997,72.059998,88.239998
08/09/16,105.519997,66.239998,132.899994,83.540001,31.469999,104.120003,94.089996,171.660004,131.259995,159,36.439999,119.470001,67.25,43.630001,116.169998,180.100006,63.240002,57.43,56.169998,34.720001,87.779999,116.900002,135.440002,105.75,82.970001,53.599998,84.669998,71.830002,89.050003
09/09/16,103.129997,65.120003,128.529999,80.790001,30.85,101.269997,92.419998,168.570007,127.739998,155.690002,35.439999,118.230003,66.650002,42.27,114.580002,175.639999,62.490002,56.209999,55.330002,34.099998,86.239998,114.440002,133.619995,102.68,81.330002,51.82,82.919998,70.300003,86.839996
12/09/16,105.440002,65.900002,130.119995,81.919998,31.440001,102.25,93.639999,171.059998,128.589996,158.289993,36.080002,119.160004,67.059998,43.189999,115.949997,178.100006,63.189999,57.049999,56.009998,34.650002,88.25,115.519997,135.529999,104.029999,82.970001,52.57,83.57,71.940002,87.290001
13/09/16,107.949997,64.360001,128.759995,80.230003,31.059999,99.43,92.699997,167,125.720001,155.809998,35.610001,117.610001,66.529999,42.279999,114.730003,176.070007,61.810001,56.529999,55.369999,34.040001,87.050003,114.260002,133.949997,102.32,81.889999,51.450001,82.25,71.459999,85.209999
14/09/16,111.769997,63.48,127.669998,81.019997,31,98.419998,92.260002,166.160004,126.260002,154.050003,35.619999,117.860001,66.400002,42.110001,115.18,175.619995,61.349998,56.259998,55.130001,33.939999,87.010002,113.709999,133.690002,101.660004,81.489998,51.490002,80.980003,71.519997,84.599998
15/09/16,115.57,63.830002,127.769997,82.029999,31.309999,99.5,92.5,168.080002,126.959999,155.660004,36.560001,118.629997,66.639999,42.360001,116.139999,176.589996,62.380001,57.189999,55.470001,34.139999,88.059998,114.940002,135.610001,102.709999,82.010002,51.98,81.400002,72.400002,85.080002
16/09/16,114.919998,63.66,126.699997,82.050003,30.84,97.839996,92.559998,166,126.110001,153.839996,37.669998,118.25,65.82,42.139999,115.279999,175.059998,62.279999,57.25,55.18,33.939999,88.050003,114.669998,138.470001,100.099998,82.07,51.880001,81.489998,72.870003,84.029999
19/09/16,113.580002,64.059998,127.480003,81.879997,31.02,98.040001,92.629997,166.210007,126.290001,154.869995,37.16,117.660004,66.190002,42.099998,115.209999,176.720001,61.330002,56.93,54.950001,33.650002,88.370003,115.089996,137.679993,100.440002,82.510002,51.200001,80.809998,72.089996,83.830002
20/09/16,113.57,63.720001,127.790001,81.699997,31.1,97.699997,92.949997,166.470001,126.830002,154.449997,37.139999,117.949997,66.459999,42.34,116.449997,177.600006,61.939999,56.810001,54.869999,33.810001,88.580002,114.790001,137.470001,100.239998,82.480003,51.27,80.639999,71.970001,82.540001
21/09/16,113.550003,64.279999,130.559998,83.470001,31.360001,99.629997,92.389999,167.029999,128.110001,155.529999,37.450001,118.910004,66.839996,42.529999,116.93,179.589996,62.700001,57.759998,55.34,34.279999,87.800003,115.93,139.910004,101.959999,83.220001,51.869999,80.580002,72.190002,83.300003
22/09/16,114.620003,64.629997,131.869995,83.5,31.66,99.980003,93.410004,168.020004,128.75,156.110001,37.549999,119.459999,67.389999,42.959999,117.360001,179.850006,63.02,57.82,55.41,34.150002,88.989998,116.730003,141.039993,103,83.360001,52.349998,82.379997,72.269997,83.540001
23/09/16,112.709999,63.849998,131.779999,82.440002,31.34,99.220001,93.269997,165.130005,127.790001,154.979996,37.189999,118.809998,67.25,42.740002,117.169998,177.389999,62.959999,57.43,55.150002,34.259998,87.760002,115.309998,140.509995,102.559998,82.540001,52.560001,82.050003,72.349998,83.449997
26/09/16,112.879997,63.419998,130.570007,82.370003,31.07,98.779999,91.959999,161.479996,125.449997,153.979996,36.650002,117.779999,65.779999,42.049999,116.529999,175.949997,62.150002,56.900002,54.400002,33.639999,87.849998,113.940002,139.720001,102.230003,81.809998,52.150002,80.68,71.620003,83.059998
27/09/16,113.089996,64.279999,131.320007,82.879997,31.48,98.980003,91.720001,162.889999,126.82,156.770004,37.18,119.220001,66.360001,42.59,116.879997,176.300003,62.57,57.950001,55.34,33.830002,88.360001,114.410004,140.789993,102.349998,82.160004,52.490002,80.970001,72.330002,83.239998
28/09/16,113.949997,64.220001,132.229996,86.589996,31.5,102.150002,92.199997,163.449997,128.270004,158.289993,37.439999,119.389999,66.709999,42.150002,115.18,177.589996,63.299999,58.029999,53.25,33.990002,89.459999,115.010002,140.410004,102.349998,82.970001,52.060001,80.660004,71.790001,86.900002
29/09/16,112.18,63.369999,131.029999,87.470001,31.389999,101.269997,91.800003,158.949997,127.93,158.110001,37.32,117.269997,65.650002,42.029999,114.790001,175.369995,61.91,57.400002,52.16,33.32,88.230003,113.870003,138.320007,101.059998,81.919998,52.119999,79.209999,70.730003,86.459999
30/09/16,113.050003,64.040001,131.740005,88.769997,31.719999,102.919998,92.860001,161.270004,128.679993,158.850006,37.75,118.129997,66.589996,42.32,115.360001,176.229996,62.41,57.599998,52.650002,33.869999,89.75,114.550003,140,101.599998,82.699997,51.98,80.620003,72.120003,87.279999
03/10/16,112.519997,63.810001,132.380005,88.279999,31.5,102.449997,92.489998,161.070007,128.5,157.610001,37.66,118.809998,66.510002,42.029999,114.639999,175.039993,62.52,57.419998,52.669998,33.68,88.660004,113,138.490005,102.43,82.860001,51.880001,80.379997,72.010002,87.050003
04/10/16,113,63.91,132.25,87.510002,31.35,101.269997,92.589996,162.270004,128.199997,156.460007,37.540001,118.82,66.599998,41.84,113.5,171.679993,62.459999,57.240002,52.139999,33.720001,88.349998,112.32,138.160004,101.43,82.730003,51.259998,80.239998,71.75,86.25
05/10/16,113.050003,64.360001,134.660004,89.419998,31.59,102.230003,92.449997,166.399994,127.580002,157.080002,37.990002,119.18,67.690002,41.810001,113.410004,172.389999,62.799999,57.639999,52.119999,33.900002,88.849998,113.099998,137.600006,102.25,83.349998,50.27,80.510002,71.669998,87
06/10/16,113.889999,61.939999,134.419998,89.290001,31.48,102.18,92.830002,167.149994,130.190002,156.880005,38.07,118.75,67.870003,41.709999,113.919998,171.639999,62.66,57.740002,52.029999,33.650002,89.220001,113.18,136.470001,102.080002,83.360001,50.259998,80.300003,69.360001,87.040001
07/10/16,114.059998,61.759998,133.850006,88.470001,31.469999,102.269997,92.489998,169.830002,128.309998,155.669998,38.099998,119.239998,68.110001,41.73,113.449997,171.330002,62.77,57.799999,51.790001,33.560001,90,114.529999,136.660004,100.580002,82.879997,49.919998,79.879997,68.699997,86.739998
10/10/16,116.050003,61.900002,135.839996,88.220001,31.469999,103.980003,92.489998,171.039993,127.25,157.020004,38.02,119.800003,68.639999,41.73,114.709999,171.139999,63.900002,58.040001,51.790001,33.610001,89.059998,115.139999,138.080002,99.980003,83.120003,50.189999,79.650002,67.980003,88.440002
11/10/16,116.300003,60.860001,133.740005,87.470001,31.040001,103.040001,91.860001,169.039993,125.849998,154.789993,37.27,117.639999,68.309998,41.540001,113.68,169.679993,61.93,57.189999,51.82,33.130001,88.540001,114,134.75,98.769997,82.040001,49.900002,78.080002,67.389999,87.739998
12/10/16,117.339996,60.689999,133.160004,87.580002,30.34,102.150002,91.410004,169.300003,126.690002,154.289993,37.130001,117.970001,68.129997,41.779999,114.709999,169.720001,61.66,57.110001,52.439999,33.07,88.57,115.349998,135.100006,98.93,82.25,50.299999,78.300003,67.459999,87.129997
13/10/16,116.980003,60.41,133.380005,86.970001,30.17,100.790001,91.120003,167.419998,126.290001,153.720001,36.970001,118.260002,67.739998,41.759998,115.410004,170.020004,62.509998,56.919998,52.029999,32.759998,88.239998,115.059998,134.190002,99.849998,81.870003,50.290001,78.199997,68.230003,86.559998
14/10/16,117.629997,60.150002,133.5,87.669998,30.18,101.080002,91.300003,170.520004,126.419998,154.449997,37.450001,117.559998,67.519997,41.669998,114.089996,170.330002,62.139999,57.419998,51.619999,32.66,88.43,115.080002,133.919998,100.160004,82.449997,50.279999,78.309998,68.449997,86.540001
17/10/16,117.550003,59.900002,134,87.290001,30.219999,101.360001,90.830002,169,125.139999,154.770004,37.290001,118.489998,67.169998,41.599998,112.410004,170.210007,61.52,57.220001,51.029999,32.5,87.830002,114.980003,134.130005,99.709999,82.150002,50.43,78.010002,68.220001,86.540001
18/10/16,117.470001,60.080002,135.100006,87.220001,30.440001,101.790001,91.169998,172.630005,125.739998,150.720001,37.75,115.410004,67.699997,41.970001,111.25,169.949997,62.09,57.66,51.220001,32.689999,87.449997,115.18,143.389999,99.989998,81.580002,50.27,78.080002,68.870003,86.769997
19/10/16,117.120003,61.25,136.179993,88,30.35,102.269997,91.93,174.509995,125.889999,151.259995,35.509998,114.589996,68.349998,42.049999,111.260002,169.910004,61.869999,57.529999,51.799999,32.599998,85.540001,116.230003,144.369995,99.760002,82.809998,50.380001,77.18,68.889999,87.169998
20/10/16,117.059998,66.779999,135.839996,86.629997,30.16,101.870003,92.029999,174.509995,126.25,151.520004,35.43,114.870003,68.260002,41.93,110.57,169.860001,61.919998,57.25,51.889999,32.540001,84.93,109.519997,145.070007,99.290001,82.5,49.139999,81.019997,68.730003,87.209999
21/10/16,116.599998,67.360001,135.630005,86.330002,30.15,101.300003,93.029999,174.669998,126.599998,149.630005,35.150002,113.440002,68.489998,42.130001,113.93,169.5,61.200001,59.66,51.77,32.18,84.330002,108.349998,145.369995,98.669998,82.349998,48.200001,81.57,68.339996,86.620003
24/10/16,117.650002,67.089996,137.449997,85.989998,30.459999,100.660004,93.370003,175.119995,127.779999,150.570007,35.259998,113.610001,68.870003,42.560001,113.57,171.270004,60.75,61,51.869999,32.130001,84.099998,109.07,144.690002,99.519997,83.169998,48.209999,83.110001,69.190002,86.910004
25/10/16,118.25,66.739998,139.020004,84.480003,30.34,100.769997,92.75,175.550003,123.339996,150.880005,35.099998,113.959999,68.800003,42.540001,112.720001,166.229996,61.950001,60.990002,51.049999,32.279999,86.970001,109.029999,143.779999,101.360001,82.029999,47.84,82.449997,69.360001,86.720001
26/10/16,115.589996,66.800003,145.539993,84.129997,30.549999,101.190002,93.489998,177.070007,122.709999,151.809998,34.919998,114.559998,69.129997,42.439999,112.110001,166.509995,60.869999,60.630001,51.970001,32.400002,87.400002,108.82,142.229996,101.010002,81.75,47.630001,82.300003,69.589996,87.089996
27/10/16,114.480003,66.93,143.309998,83.010002,30.379999,99.919998,94.019997,177.75,122.260002,153.350006,34.810001,115.699997,69.230003,42.119999,112.080002,165.759995,61.290001,60.099998,51.889999,32.48,86.580002,108.019997,141.940002,100.07,81.919998,48.540001,82.160004,69.830002,86.919998
28/10/16,113.720001,66.449997,143.009995,83.879997,30.59,103.82,93.849998,177.139999,123.580002,152.610001,34.740002,115.330002,69.110001,42.23,112.099998,165.770004,58.84,59.869999,52.02,31.93,86.839996,108.43,140.350006,101.839996,82.220001,48.209999,81.099998,69.989998,84.779999
31/10/16,113.540001,66.419998,142.429993,83.459999,30.68,104.75,92.690002,178.240005,122.010002,153.690002,34.869999,115.989998,69.260002,42.400002,112.57,165.300003,58.720001,59.919998,50.18,31.709999,86.800003,108.18,141.330002,102.199997,82.510002,48.099998,82.730003,70.019997,83.32
01/11/16,111.489998,66.25,142.410004,82.239998,30.48,106.480003,92.389999,178.059998,119.889999,152.789993,34.52,115.339996,68.970001,42.119999,112.25,164.25,59.299999,59.799999,49.619999,31.07,86.849998,106.239998,139.429993,102.010002,81.620003,47.66,82.459999,69.300003,83.650002
02/11/16,111.589996,65.449997,140.75,81.110001,30.389999,105.389999,91.910004,176.580002,120.290001,151.949997,34.599998,114.860001,68.68,42.049999,112.389999,165.729996,58.84,59.43,49.720001,30.629999,86.739998,105.620003,138.979996,101.540001,80.580002,46.939999,81.93,69.449997,83.449997
03/11/16,109.830002,65.330002,140.020004,81.269997,30.32,105.389999,93.370003,176.210007,120.18,152.369995,33.93,115.029999,68.379997,42.029999,111.720001,166.830002,58.43,59.209999,49.73,29.889999,86.599998,105.720001,137.830002,101.050003,80.650002,46.869999,80.779999,69.629997,83.660004
04/11/16,108.839996,65.510002,139.539993,82.309998,30.190001,104.779999,92.449997,175.919998,120.910004,152.429993,33.610001,115.110001,67.760002,41.689999,111.040001,166.479996,58.82,58.709999,49.959999,30,85.080002,104.669998,137.710007,101.330002,80.360001,47.080002,80.349998,69.160004,83.57
07/11/16,110.410004,67,143.029999,83.75,30.940001,106.849998,94.43,181.479996,123.75,155.720001,34.689999,116.660004,69.879997,42.459999,112.82,169.740005,60.049999,60.419998,50.91,30.379999,86.559998,105.360001,141.929993,103.050003,82.510002,47.459999,81.449997,69.779999,85.449997
08/11/16,111.059998,67.07,142.199997,84.68,31,107.290001,94.379997,181.919998,124.25,155.169998,34.740002,117.050003,70.029999,42.880001,114.110001,171.029999,60.509998,60.470001,51.080002,30,87.459999,108.010002,142.899994,103.370003,82.879997,47.650002,80.089996,69.790001,85.309998
09/11/16,110.879997,68.739998,145.089996,91.199997,31.360001,107.639999,94.639999,192.630005,126.019997,154.809998,34.75,120.309998,73.25,42.27,114.980003,170.389999,64.18,60.169998,51.119999,32.119999,85.93,106.940002,141.899994,104.809998,83.239998,47.860001,81.540001,71.099998,86.25
10/11/16,107.790001,70.110001,147.690002,93.449997,31,107.790001,94.959999,200.869995,129.029999,160.220001,34.5,119.540001,76.650002,40.939999,114.510002,174.279999,64.959999,58.700001,50.389999,33.490002,82.959999,109.620003,146.130005,108.410004,81.870003,46.689999,80.870003,71.389999,87.050003
11/11/16,108.43,70.5,148.520004,93.010002,31.360001,106.639999,97.68,203.940002,129.850006,161.270004,34.610001,118.470001,76.690002,41.029999,114.220001,175.080002,63.950001,59.02,50.77,32.59,83.580002,110.279999,146.419998,108.860001,81.879997,46.689999,81.050003,71.230003,85.669998
14/11/16,105.709999,72.419998,149.990005,94.169998,31.370001,106.589996,97.919998,209.179993,127.669998,158.210007,34.48,116.599998,79.510002,41.169998,117.860001,172.910004,63.529999,58.119999,50.209999,32.380001,83,112.18,152.279999,107.860001,78.379997,46.18,81.760002,70.489998,85.279999
15/11/16,107.110001,72.470001,148.110001,94.440002,31.700001,108.959999,97.699997,211.190002,124.400002,158.669998,34.91,116.32,79.360001,41.439999,118.32,174.240005,63.650002,58.869999,50.130001,32.23,83.620003,111.849998,152.229996,107.68,78.57,47.369999,83.279999,71.419998,86.82
16/11/16,109.989998,71.68,146.440002,93.349998,31.57,108.349998,99.120003,206.259995,125.330002,159.289993,34.84,116.360001,77.400002,41.259998,119.209999,172.009995,62.630001,59.650002,50.68,31.959999,83.190002,111.349998,151.5,106.959999,80.080002,47.93,83.190002,71.389999,85.75
17/11/16,109.949997,71.779999,145.330002,92.779999,30.049999,108.120003,99.370003,209.630005,128.929993,159.800003,35.02,116.57,78.019997,41.119999,119.449997,172.770004,62.700001,60.639999,51.59,31.73,83.07,111.18,150.770004,106.699997,81.07,47.84,83.989998,69.190002,85.230003
18/11/16,110.059998,71,146.350006,92.339996,30.18,109.199997,98.239998,210.350006,128.330002,160.389999,34.950001,115.360001,77.709999,40.91,120,172.960007,61.869999,60.349998,51.099998,31.48,82,111.82,149.449997,106.5,80.82,48.07,83.269997,68.540001,85.279999
21/11/16,111.730003,71.540001,147.020004,92.900002,30.049999,110.18,97.629997,211.080002,128.220001,162.770004,34.98,115,78.050003,41.360001,119.5,171.520004,62.299999,60.860001,51.279999,31.57,82.639999,111.839996,150.410004,106.849998,81.690002,48.310001,84.419998,69.370003,86.489998
22/11/16,111.800003,71.720001,149.520004,93.620003,29.889999,110.620003,97.709999,211.110001,130.979996,162.669998,35.48,112.739998,78.529999,41.369999,119.690002,171.910004,61.700001,61.119999,51.709999,31.33,82.760002,112.400002,152.259995,106.940002,79.93,49.490002,83.919998,70.120003,86.68
23/11/16,111.230003,72.879997,149.740005,96.18,29.709999,111,98.260002,212.309998,131.210007,161.979996,35.200001,113.07,78.860001,41.119999,120.139999,172.25,61.639999,60.400002,51.34,31.42,82.68,113.07,153.539993,108.110001,79.57,50.23,84.050003,70.830002,86.919998
25/11/16,111.790001,72.860001,150.039993,95.809998,30.09,111,98.82,211.380005,131.570007,163.139999,35.439999,114.129997,78.830002,41.529999,120.660004,173.490005,62.209999,60.529999,51.52,31.690001,83.459999,113.449997,152.809998,108.779999,80.129997,50.669998,84.43,71.230003,87.120003
28/11/16,111.57,72.129997,149.770004,94.900002,29.92,110.5,98.970001,210.350006,130.639999,164.520004,35.509998,113.129997,78.32,41.75,121.82,172.5,61.799999,60.610001,51.009998,31.540001,83.07,113.809998,152.110001,108.449997,79.080002,51.119999,85.349998,71.190002,86.470001
29/11/16,111.459999,71.489998,151.639999,94.040001,29.83,109.339996,99.669998,211.75,129.619995,163.529999,35.310001,112.480003,78.919998,41.150002,120.68,172.770004,62.189999,61.09,50.630001,31.92,82.889999,113.699997,157.589996,108.839996,79.150002,50.959999,85.529999,71.370003,85.900002
30/11/16,110.519997,72.040001,150.559998,95.559998,29.82,111.559998,99.120003,219.289993,129.399994,162.220001,34.700001,111.300003,80.169998,40.349998,119.269997,171.740005,61.189999,60.259998,50.07,32.139999,82.459999,113.349998,158.320007,107.720001,77.32,49.900002,84.730003,70.43,87.300003
01/12/16,109.489998,72.529999,152.389999,96.239998,29.450001,113.290001,98.940002,226.630005,129.470001,159.820007,33.759998,111.379997,81.790001,40.169998,118.470001,172.630005,60.759998,59.200001,50.650002,31.459999,81.860001,115.410004,160.940002,107.480003,75.43,49.869999,84.220001,70.669998,87.239998
02/12/16,109.900002,71.860001,152.25,95.139999,29.25,113,98.5,223.360001,129.869995,160.020004,34.16,111.959999,81.599998,40.360001,118.239998,172.429993,61.130001,59.25,50.459999,31.629999,82.400002,115.650002,160.729996,108.220001,75.720001,49.810001,85.110001,70.879997,87.040001
05/12/16,109.110001,72.029999,152.160004,94.449997,29.530001,113.25,99.959999,228.550003,129.679993,159.839996,34.389999,111.940002,83.260002,40.619999,119.290001,171.619995,60.25,60.220001,51.849998,31.59,82.989998,115.870003,157.630005,107.419998,77.309998,49.75,85,69.940002,87.480003
06/12/16,109.949997,72.309998,152.240005,95.220001,29.33,112.760002,100.660004,231.380005,128.740005,160.350006,34.720001,112.059998,83.690002,40.57,119.25,171.800003,60.279999,59.950001,50.57,31.559999,82.910004,116.830002,157.320007,107.43,77.110001,50.360001,84.709999,70.360001,87.559998
07/12/16,111.029999,74.290001,154.139999,97.330002,29.950001,114.440002,101.989998,235.559998,132.460007,164.789993,35.5,111.099998,84.07,41.290001,119.919998,176.050003,60.060001,61.369999,52.099998,31.190001,84.18,117.989998,159.399994,109.68,79.309998,51.380001,84.989998,70.599998,88.07
08/12/16,112.120003,74.910004,155.389999,96.269997,29.950001,115.169998,103.379997,241.449997,132.529999,165.360001,35.700001,110.989998,85.120003,40.98,120.449997,175.880005,60.119999,61.009998,51.549999,30.940001,83.5,118.379997,159.320007,108.43,79.279999,51.130001,84.279999,70.339996,88.32
09/12/16,113.949997,74.769997,156.490005,95.529999,30.059999,115.809998,104.860001,241.850006,133.389999,166.520004,35.759998,112.260002,85.489998,42,121.260002,178.490005,61.23,61.970001,51.720001,31.700001,84.370003,119.190002,160.119995,109.790001,79.139999,51.490002,86.389999,70.080002,89
12/12/16,113.300003,73.580002,157.160004,95.080002,30.17,117.150002,104.059998,237.169998,134.580002,165.5,35.970001,115.360001,84.730003,41.900002,121.739998,179.639999,61.720001,62.169998,51.540001,32.400002,85.129997,120.910004,159.490005,110.389999,78.5,51.759998,86.639999,71.669998,90.980003
13/12/16,115.190002,73.839996,156.660004,96.019997,30.59,117.419998,103.849998,238.550003,136.539993,168.289993,36.799999,115.889999,84.760002,41.759998,122.68,178.830002,61.790001,62.98,52.299999,32.830002,85.18,121.43,160.539993,110.309998,79.199997,52.360001,87.730003,71.800003,92.580002
14/12/16,115.190002,74.07,154.470001,93.739998,30.459999,115.959999,104.050003,239.929993,135.979996,168.509995,36.549999,114.989998,84.730003,41.209999,122.839996,176.600006,61.799999,62.68,51.790001,32.82,84.370003,120.370003,159.860001,109.269997,79.129997,51.630001,85.739998,71.339996,90.580002
15/12/16,115.82,74.940002,153.770004,94.529999,30.629999,117.050003,104.389999,243,135.839996,168.020004,36.790001,115.889999,86,41.549999,122.360001,176.020004,62.369999,62.580002,51.290001,32.75,84.68,120.400002,160.619995,108.129997,79.5,51.810001,85.720001,71.080002,90.889999
